freq,rskpovth,hhcomp,tenure,unit,geo,time,value,geo_label
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2012,29.0,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2013,29.3,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2014,29.3,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2015,29.8,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2016,29.9,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2017,30.0,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2018,30.1,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2019,30.2,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2020,30.0,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2021,30.2,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2022,30.9,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2023,30.9,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU27_2020,2024,31.6,European Union - 27 countries (from 2020)
A,TOTAL,TOTAL,RENT,PC,EU28,2010,29.4,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,RENT,PC,EU28,2011,29.6,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,RENT,PC,EU28,2012,29.5,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,RENT,PC,EU28,2013,30.0,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,RENT,PC,EU28,2014,30.1,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,RENT,PC,EU28,2015,30.6,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,RENT,PC,EU28,2016,30.8,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,RENT,PC,EU28,2017,30.7,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,RENT,PC,EU28,2018,30.7,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,RENT,PC,EU28,2019,30.8,European Union - 28 countries (2013-2020)
A,TOTAL,TOTAL,RENT,PC,FI,2004,28.6,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2005,28.2,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2006,26.7,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2007,26.4,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2008,26.8,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2009,25.9,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2010,25.7,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2011,25.9,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2012,26.1,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2013,26.4,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2014,26.8,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2015,27.3,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2016,28.4,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2017,28.6,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2018,28.4,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2019,28.9,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2020,29.3,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2021,29.7,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2022,30.5,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2023,30.8,Finland
A,TOTAL,TOTAL,RENT,PC,FI,2024,31.9,Finland
A,TOTAL,TOTAL,RENT,PC,FR,2005,38.2,France
A,TOTAL,TOTAL,RENT,PC,FR,2006,37.5,France
A,TOTAL,TOTAL,RENT,PC,FR,2007,39.5,France
A,TOTAL,TOTAL,RENT,PC,FR,2008,37.9,France
A,TOTAL,TOTAL,RENT,PC,FR,2009,37.0,France
A,TOTAL,TOTAL,RENT,PC,FR,2010,38.0,France
A,TOTAL,TOTAL,RENT,PC,FR,2011,36.9,France
A,TOTAL,TOTAL,RENT,PC,FR,2012,36.3,France
A,TOTAL,TOTAL,RENT,PC,FR,2013,35.7,France
A,TOTAL,TOTAL,RENT,PC,FR,2014,35.0,France
A,TOTAL,TOTAL,RENT,PC,FR,2015,35.9,France
A,TOTAL,TOTAL,RENT,PC,FR,2016,35.1,France
A,TOTAL,TOTAL,RENT,PC,FR,2017,35.6,France
A,TOTAL,TOTAL,RENT,PC,FR,2018,34.9,France
A,TOTAL,TOTAL,RENT,PC,FR,2019,35.9,France
A,TOTAL,TOTAL,RENT,PC,FR,2020,36.4,France
A,TOTAL,TOTAL,RENT,PC,FR,2021,35.3,France
A,TOTAL,TOTAL,RENT,PC,FR,2022,36.6,France
A,TOTAL,TOTAL,RENT,PC,FR,2023,36.9,France
A,TOTAL,TOTAL,RENT,PC,FR,2024,38.8,France
A,TOTAL,TOTAL,RENT,PC,HR,2010,11.8,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2011,9.9,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2012,10.4,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2013,11.5,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2014,10.3,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2015,9.7,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2016,10.0,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2017,9.5,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2018,9.9,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2019,10.3,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2020,8.7,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2021,9.5,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2022,8.9,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2023,8.8,Croatia
A,TOTAL,TOTAL,RENT,PC,HR,2024,9.0,Croatia
A,TOTAL,TOTAL,RENT,PC,HU,2005,11.9,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2006,12.4,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2007,11.5,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2008,11.0,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2009,10.2,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2010,10.3,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2011,10.7,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2012,10.2,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2013,11.3,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2014,11.8,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2015,13.7,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2016,13.7,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2017,14.8,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2018,14.0,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2019,8.3,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2020,8.6,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2021,8.1,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2022,9.8,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2023,9.5,Hungary
A,TOTAL,TOTAL,RENT,PC,HU,2024,8.4,Hungary
A,TOTAL,TOTAL,RENT,PC,IE,2003,20.2,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2004,18.2,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2005,21.8,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2006,22.0,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2007,21.9,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2008,22.7,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2009,26.3,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2010,26.7,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2011,29.8,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2012,30.4,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2013,30.1,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2014,31.6,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2015,30.4,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2016,30.5,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2017,30.5,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2018,29.7,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2019,31.1,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2020,30.4,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2021,30.2,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2022,29.5,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2023,30.6,Ireland
A,TOTAL,TOTAL,RENT,PC,IE,2024,30.7,Ireland
A,TOTAL,TOTAL,RENT,PC,IS,2004,14.7,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2005,13.2,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2006,13.8,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2007,13.6,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2008,14.2,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2009,15.8,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2010,18.7,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2011,22.1,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2012,22.7,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2013,22.5,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2014,21.8,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2015,22.2,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2016,21.3,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2017,25.9,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2018,26.4,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2019,18.9,Iceland
A,TOTAL,TOTAL,RENT,PC,IS,2020,18.3,Iceland
A,TOTAL,TOTAL,RENT,PC,IT,2004,27.3,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2005,26.8,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2006,27.1,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2007,26.8,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2008,27.2,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2009,27.2,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2010,27.4,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2011,26.8,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2012,25.8,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2013,26.7,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2014,26.9,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2015,27.1,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2016,27.7,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2017,27.6,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2018,27.6,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2019,27.6,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2020,24.9,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2021,26.3,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2022,25.7,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2023,24.8,Italy
A,TOTAL,TOTAL,RENT,PC,IT,2024,24.1,Italy
A,TOTAL,TOTAL,RENT,PC,LT,2005,11.7,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2006,8.2,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2007,10.6,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2008,7.8,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2009,8.5,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2010,6.4,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2011,7.8,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2012,8.1,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2013,7.8,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2014,10.1,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2015,10.6,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2016,9.7,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2017,10.3,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2018,10.1,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2019,9.7,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2020,11.4,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2021,11.0,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2022,11.4,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2023,11.2,Lithuania
A,TOTAL,TOTAL,RENT,PC,LT,2024,12.6,Lithuania
A,TOTAL,TOTAL,RENT,PC,LU,2007,25.5,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2008,26.2,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2009,29.6,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2010,31.9,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2011,31.8,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2012,29.2,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2013,27.0,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2014,27.5,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2015,26.8,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2016,26.1,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2017,25.3,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2018,28.8,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2019,29.1,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2020,31.6,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2021,28.9,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2022,27.6,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2023,32.4,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LU,2024,36.5,Luxembourg
A,TOTAL,TOTAL,RENT,PC,LV,2007,14.0,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2008,14.0,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2009,12.8,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2010,15.7,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2011,17.2,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2012,18.5,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2013,18.8,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2014,19.1,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2015,19.8,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2016,19.1,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2017,18.5,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2018,18.4,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2019,19.8,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2020,18.8,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2021,16.8,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2022,16.9,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2023,17.2,Latvia
A,TOTAL,TOTAL,RENT,PC,LV,2024,16.3,Latvia
A,TOTAL,TOTAL,RENT,PC,ME,2013,11.7,Montenegro
A,TOTAL,TOTAL,RENT,PC,ME,2014,10.4,Montenegro
A,TOTAL,TOTAL,RENT,PC,ME,2015,11.3,Montenegro
A,TOTAL,TOTAL,RENT,PC,ME,2016,9.3,Montenegro
A,TOTAL,TOTAL,RENT,PC,ME,2017,11.1,Montenegro
A,TOTAL,TOTAL,RENT,PC,ME,2018,9.8,Montenegro
A,TOTAL,TOTAL,RENT,PC,ME,2019,9.0,Montenegro
A,TOTAL,TOTAL,RENT,PC,ME,2020,9.8,Montenegro
A,TOTAL,TOTAL,RENT,PC,ME,2021,8.5,Montenegro
A,TOTAL,TOTAL,RENT,PC,ME,2022,9.0,Montenegro
A,TOTAL,TOTAL,RENT,PC,ME,2023,9.7,Montenegro
A,TOTAL,TOTAL,RENT,PC,MK,2011,9.5,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2012,10.3,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2013,12.7,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2014,11.2,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2015,9.4,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2016,10.0,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2017,11.3,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2018,11.7,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2019,14.1,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2020,14.2,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2021,10.8,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2022,13.6,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2023,12.9,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MK,2024,13.0,North Macedonia
A,TOTAL,TOTAL,RENT,PC,MT,2005,20.4,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2006,19.9,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2007,20.2,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2008,20.1,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2009,21.5,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2010,20.5,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2011,19.8,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2012,18.2,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2013,19.5,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2014,20.2,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2015,19.6,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2016,18.6,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2017,18.7,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2018,18.4,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2019,20.2,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2020,18.1,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2021,18.1,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2022,17.4,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2023,25.3,Malta
A,TOTAL,TOTAL,RENT,PC,MT,2024,30.4,Malta
A,TOTAL,TOTAL,RENT,PC,NL,2005,36.1,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2006,34.6,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2007,33.4,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2008,32.5,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2009,31.6,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2010,32.8,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2011,32.9,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2012,32.5,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2013,32.9,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2014,33.0,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2015,32.2,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2016,31.0,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2017,30.6,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2018,31.1,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2019,31.1,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2020,30.9,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2021,29.9,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2022,29.4,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2023,30.7,Netherlands
A,TOTAL,TOTAL,RENT,PC,NL,2024,31.2,Netherlands
A,TOTAL,TOTAL,RENT,PC,NO,2003,16.8,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2004,17.1,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2005,17.3,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2006,16.3,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2007,16.2,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2008,13.9,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2009,14.6,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2010,17.1,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2011,16.0,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2012,15.2,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2013,16.5,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2014,15.6,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2015,17.2,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2016,17.1,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2017,18.5,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2018,18.7,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2019,19.7,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2020,19.2,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2021,21.7,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2022,20.6,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2023,20.8,Norway
A,TOTAL,TOTAL,RENT,PC,NO,2024,21.2,Norway
A,TOTAL,TOTAL,RENT,PC,PL,2007,37.5,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2008,34.0,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2009,31.3,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2010,18.7,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2011,17.9,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2012,17.6,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2013,16.2,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2014,16.5,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2015,16.3,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2016,16.6,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2017,15.8,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2018,16.0,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2019,15.8,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2020,14.4,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2021,13.2,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2022,12.8,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2023,12.7,Poland
A,TOTAL,TOTAL,RENT,PC,PL,2024,12.9,Poland
A,TOTAL,TOTAL,RENT,PC,PT,2004,25.4,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2005,25.6,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2006,24.5,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2007,25.8,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2008,25.5,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2009,25.4,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2010,25.1,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2011,25.0,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2012,25.5,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2013,25.8,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2014,25.1,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2015,25.2,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2016,24.8,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2017,25.3,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2018,25.5,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2019,26.1,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2020,22.7,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2021,21.7,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2022,22.2,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2023,24.0,Portugal
A,TOTAL,TOTAL,RENT,PC,PT,2024,26.6,Portugal
A,TOTAL,TOTAL,RENT,PC,RO,2007,4.5,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2008,3.7,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2009,3.3,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2010,2.4,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2011,3.6,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2012,3.7,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2013,4.4,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2014,3.8,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2015,3.6,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2016,4.0,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2017,3.2,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2018,3.6,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2019,4.2,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2020,3.9,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2021,4.7,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2022,5.2,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2023,4.4,Romania
A,TOTAL,TOTAL,RENT,PC,RO,2024,5.7,Romania
A,TOTAL,TOTAL,RENT,PC,RS,2013,18.9,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2014,18.1,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2015,18.9,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2016,17.6,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2017,18.0,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2018,15.6,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2019,17.9,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2020,15.1,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2021,11.8,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2022,9.8,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2023,10.1,Serbia
A,TOTAL,TOTAL,RENT,PC,RS,2024,11.1,Serbia
A,TOTAL,TOTAL,RENT,PC,SE,2004,33.4,Sweden
A,TOTAL,TOTAL,RENT,PC,SE,2005,31.9,Sweden
A,TOTAL,TOTAL,RENT,PC,SE,2006,31.2,Sweden
A,TOTAL,TOTAL,RENT,PC,SE,2007,30.5,Sweden
A,TOTAL,TOTAL,RENT,PC,SE,2008,33.8,Sweden
A,TOTAL,TOTAL,RENT,PC,SE,2009,33.1,Sweden
A,TOTAL,TOTAL,RENT,PC,SE,2010,32.7,Sweden
A,TOTAL,TOTAL,RENT,PC,SE,2011,34.3,Sweden
A,TOTAL,TOTAL,RENT,PC,SE,2012,33.9,Sweden
